Puzzle,Solution
003000107000720940005810200037000409082091000009600030091256374300079008000008500,243965187168723945975814263637582419482391756519647832891256374354179628726438591
608100005700090402049005018500012000073009020200300150030700090850930000000254380,628147935715893462349625718596412873173589624284376159432768591857931246961254387
300804060008900005020503070010705000000609507090048600084150906509000700073496258,357824169648971325921563874816735492432619587795248613284157936569382741173496258
356400080002500001008007300004028000729056034680004070965371000800602003000805010,356419287472583691198267345534728169729156834681934572965371428817642953243895716
690040000300780560020005400000000782070200340850000000560804903047030210280900654,695341827314782569728695431436159782179268345852473196561824973947536218283917654
837601020900005300000000010524000000008056040006480090009103650213504007760000000,837641529941825376652937814524319768198756243376482195489173652213564987765298431
057000001094007000268000090800060010000705328020401000000152400000300200000070036,357629841194837562268514793875263914416795328923481675639152487781346259542978136
810090004020805000000014830580007060009150000074000000038600090006203000000570086,817392654423865179695714832581427963369158427274936518738641295956283741142579386
900803000846005200507000890004301020109004006052008001203080000000006940400150602,921843765846795213537612894684371529179524386352968471263489157715236948498157632
035060001046080300010000006080132405250047630374605182400908013020406000000500064,835764921946281357712359846689132475251847639374695182467928513523416798198573264
159086230002030007000200008413600082020100000090008000075840000001907025208350400,159786234682534197734219658413675982827193546596428713975842361341967825268351479
000376089304002060080000000200000048000049271008260030800605000006020104002030090,125376489394182567687954312279513648563849271418267935841695723936728154752431896
008070900901002008200080641036500014000204005400610003610000300300020000000743000,568471932941362578273985641736598214189234765425617893614859327357126489892743156
007300200090400030000000097159046080780010050300900710000630048503821670006004103,417389265695472831238165497159746382784213956362958714921637548543821679876594123
000000960091000400268059003010540230973100004500000000309000750604020891000085300,435271968791836425268459173816547239973162584542398617389614752654723891127985346
590071800000620500704089001040000350035007200682435710200040005309706480460002170,596371824813624597724589631147298356935167248682435719271843965359716482468952173
700803954004000008089240061915036000800090600460502093048600030170050000503720000,721863954654971328389245761915436872832197645467582193248619537176354289593728416
068000205470320168002000070003217006750800930000039000000976000900153620630080009,368741295479325168512698374893217456751864932246539781125976843984153627637482519
000000204102064300084203050020007631009430720000000549900302405200609800300740960,536871294192564387784293156425987631619435728873126549968312475247659813351748962
647020800921007405000149600016908304754312906008604250409235108102096003563481092,647523819921867435835149627216958374754312986398674251479235168182796543563481792
804067000100080700000004100020406010740090060900250400001500004000009031430000027,894167352162385749357924186528476913743891265916253478671532894285749631439618527
092006734003970825700532169006040901080010350009350086074005610800000207061790040,592186734613974825748532169356248971487619352129357486974825613835461297261793548
000064300030527006000300057603458079000900080040276013260090400304802900095640008,587164392931527846426389157613458279752931684849276513268795431374812965195643728
060945030030000490480730025070009010006314508000072060008067052054200001027800049,162945837735128496489736125573689214296314578841572963918467352654293781327851649
027800031836704000154293687473129805080007203590006010010000346040031952305942000,927865431836714529154293687473129865681457293592386714219578346748631952365942178
200080650657000000019050724300721900500800002100004037705400090080375240463090070,234187659657942183819653724348721965576839412192564837725416398981375246463298571
